time,time,price_usd_close,min_1_count,min_10_count,min_100_count,min_1k_count,min_10k_count,active_count,new_non_zero_count,receiving_count,balance_exchanges,balance_exchanges_relative,exchange_net_position_change,rcap_hodl_waves,active_3m_6m,active_6m_12m,active_1y_2y,active_2y_3y,active_3y_5y,profit_relative,profit_sum,loss_sum,count,transfers_volume_exchanges_net,mvrv,mvrv_z_score,marketcap_realized_usd,pi_cycle_top,net_unrealized_profit_loss,seller_exhaustion_constant,realized_profits_to_value_ratio,realized_profit,realized_loss,ssr,ssr_oscillator,network_capacity_sum
1601683200,2020-10-03,10549.328899609458,810177.0,153528.0,16070.0,2182.0,111.0,1013409.0,466851.0,642809.0,2786044.723422397,0.1505388816911522,-66705.5722348676,"{'1d_1w': 0.0576110246116119, '1m_3m': 0.154644851595548, '1w_1m': 0.0895069666651414, '1y_2y': 0.201335834947168, '24h': 0.0132737254358436, '2y_3y': 0.202695614508347, '3m_6m': 0.109568099384018, '3y_5y': 0.0278275681892733, '5y_7y': 0.00441178284166887, '6m_12m': 0.138716954282039, '7y_10y': 0.000406807805338236, 'more_10y': 7.69734132183953e-07}",1419867.59545481,2012178.2179869,3465975.91549635,2412775.98635916,1712857.49260826,0.800331574992117,14801470.8817798,3692702.46371841,310704.0,560.1734242514976,1.6841114227353409,1.21920893279901,115961345528.855,"{'ma111': 10431.120839773737, 'ma350x2': 17879.971655371544}",0.406412147188113,0.019135910510668812,0.00022064952373147188,25586815.6622025,18588059.0295154,"{'h': 21.886642104541117, 'l': 10.249379054397458, 'v': 9.571680039340805}",-2.2329410316279783,1128.03322663
1601769600,2020-10-04,10668.427291917362,810674.0,153702.0,16070.0,2184.0,111.0,917208.0,413216.0,562137.0,2785330.924068837,0.15049228290235067,-71351.00838941708,"{'1d_1w': 0.0575885343846662, '1m_3m': 0.157682799191984, '1w_1m': 0.0871713761615808, '1y_2y': 0.201277114038524, '24h': 0.0122601940187912, '2y_3y': 0.202579441133378, '3m_6m': 0.109060649273352, '3y_5y': 0.0279221747682557, '5y_7y': 0.00441279939876504, '6m_12m': 0.139637288925768, '7y_10y': 0.000406858356506263, 'more_10y': 7.70348556588745e-07}",1409776.88239938,2027607.98630125,3465355.25268075,2411030.71756072,1714479.49688144,0.824288992244463,15245357.494735,3249803.35076324,267861.0,-706.8277911903024,1.6924330691705545,1.25088808359436,115989657592.976,"{'ma111': 10443.134710013494, 'ma350x2': 17894.58616474967}",0.412927038458917,0.01947270823902079,0.000292264837508195,33899698.4290423,16059932.6428506,"{'h': 21.923775823869544, 'l': 10.144821575643082, 'v': 9.604389238506114}",-2.1835247257941734,1122.2610423
1601856000,2020-10-05,10793.339427509689,811752.0,153670.0,16054.0,2183.0,111.0,945304.0,457554.0,635081.0,2781620.547013887,0.15028470515611217,-76624.9837257266,"{'1d_1w': 0.0500035703554757, '1m_3m': 0.157651963058618, '1w_1m': 0.0827381997035532, '1y_2y': 0.201219696709869, '24h': 0.024451410688962, '2y_3y': 0.20219836826107, '3m_6m': 0.109018205380194, '3y_5y': 0.0281860576922044, '5y_7y': 0.00441032636734434, '6m_12m': 0.139712200059694, '7y_10y': 0.000409230555672695, 'more_10y': 7.71167470185306e-07}",1407654.98786067,2030495.02834067,3465418.49386885,2404390.96652454,1720636.78859485,0.855298398009352,15819629.8281782,2676406.01732004,294846.0,-3702.8961216026,1.7080251678021865,1.28291736265812,116048761787.613,"{'ma111': 10454.000644506683, 'ma350x2': 17908.68362647933}",0.419452120709421,0.019618048697043797,0.0005718073939585617,66357540.0498929,16623345.4876546,"{'h': 21.94606145240026, 'l': 10.041707258120006, 'v': 9.676221834654264}",-2.122807308149937,1122.2610423
1601942400,2020-10-06,10604.372976655219,812206.0,153540.0,16038.0,2183.0,111.0,978432.0,497237.0,692875.0,2784060.431202418,0.15040992398709566,-72261.87425442692,"{'1d_1w': 0.0494291758100545, '1m_3m': 0.156629413964408, '1w_1m': 0.088468671482219, '1y_2y': 0.201220800911737, '24h': 0.0193433877151107, '2y_3y': 0.201930578655288, '3m_6m': 0.109293947136831, '3y_5y': 0.0283372207583725, '5y_7y': 0.00441012958507929, '6m_12m': 0.1405264152637, '7y_10y': 0.000409486971926994, 'more_10y': 7.71745401745089e-07}",1406771.46448854,2044605.75267651,3465363.18540223,2399847.22846299,1723484.4814824,0.803663497961157,14865241.8426002,3626301.93789619,317792.0,2450.8473271424955,1.7064215824178794,1.23126459560474,116081606717.764,"{'ma111': 10465.124400530187, 'ma350x2': 17922.82702830222}",0.40896537437771,0.017710696162646197,0.0005058145647778487,58715767.3806592,34575808.4329852,"{'h': 21.94066828057564, 'l': 9.947944338845602, 'v': 9.680195823948667}",-2.089303653181,1122.2610423
1602028800,2020-10-07,10669.002892309303,812493.0,153584.0,16066.0,2184.0,111.0,1065070.0,545762.0,762618.0,2768882.599607919,0.1495823091894739,-88231.57200607611,"{'1d_1w': 0.0430039241312325, '1m_3m': 0.156146165142965, '1w_1m': 0.0915113988431869, '1y_2y': 0.201946528167917, '24h': 0.0226147052799582, '2y_3y': 0.20169262733614, '3m_6m': 0.110270756797694, '3y_5y': 0.0285319882510123, '5y_7y': 0.00440854258496445, '6m_12m': 0.139462563521768, '7y_10y': 0.00041002768368776, 'more_10y': 7.72259603875662e-07}",1417373.11765765,2031745.38720027,3475454.07782272,2397336.73999929,1725052.84221223,0.822703686679051,15218201.752389,3279590.34310923,370403.0,-15166.163817028799,1.692725203281512,1.24688993833982,116140354288.844,"{'ma111': 10475.906573633885, 'ma350x2': 17938.921106216996}",0.412278054978397,0.017135374689673754,0.0007286872182037217,84629991.6879324,35904279.817396,"{'h': 21.94428932660599, 'l': 9.850959200594202, 'v': 9.630612684527295}",-2.07288199818277,1111.76198407
1602115200,2020-10-08,10915.611170349574,813345.0,153595.0,16063.0,2186.0,111.0,1039051.0,510494.0,698970.0,2771181.1684492184,0.1496982957306481,-84688.65063653607,"{'1d_1w': 0.0436536125782449, '1m_3m': 0.156068389036333, '1w_1m': 0.0934840921244649, '1y_2y': 0.201884551590814, '24h': 0.0205496801361036, '2y_3y': 0.201291219193145, '3m_6m': 0.110656518039, '3y_5y': 0.0286719879460135, '5y_7y': 0.00440810815746581, '6m_12m': 0.138920748670499, '7y_10y': 0.000410319866636152, 'more_10y': 7.72661409365084e-07}",1421243.89983531,2026476.69109472,3475443.69357415,2393026.74022091,1727112.96229502,0.872395577639949,16138275.3207382,2360529.27476001,330065.0,2308.2170483025984,1.71007081695557,1.31002214333959,116228113981.756,"{'ma111': 10488.410809433448, 'ma350x2': 17957.43602350825}",0.425152749608118,0.016582689868159948,0.0008647699254630929,100510577.464719,23602276.6024247,"{'h': 21.946328129811903, 'l': 9.757284835079114, 'v': 9.707756484402111}",-2.0162534005268173,1104.12245377
1602201600,2020-10-09,11064.457592443927,812728.0,153653.0,16064.0,2177.0,108.0,1007255.0,514866.0,714637.0,2775055.576505508,0.14990040338635827,-74478.26817005873,"{'1d_1w': 0.0398839853005764, '1m_3m': 0.157201932265392, '1w_1m': 0.0911752906005362, '1y_2y': 0.201291540272768, '24h': 0.0270345093181389, '2y_3y': 0.200550125386931, '3m_6m': 0.110430427925985, '3y_5y': 0.0291758405815794, '5y_7y': 0.00440365918871676, '6m_12m': 0.138441643938064, '7y_10y': 0.00041027237625642, 'more_10y': 7.7284518344392e-07}",1419194.08891329,2022620.06075437,3468583.55378466,2382699.35394563,1739339.53081478,0.878291515330279,16248122.6036987,2249628.52427068,339201.0,3886.734711201898,1.747824337923876,1.35563283269768,116375105599.069,"{'ma111': 10503.575443131751, 'ma350x2': 17975.14271562746}",0.432190621803676,0.015577404119092036,0.0013222343290421124,153875159.66899,15713139.0407846,"{'h': 21.94673723831179, 'l': 9.668742296995307, 'v': 9.879714995920096}",-1.9312680287186472,1103.52461812
1602288000,2020-10-10,11296.361428209482,812484.0,153720.0,16057.0,2176.0,108.0,914127.0,463290.0,631172.0,2778387.770953568,0.1500731536089166,-64496.718245216645,"{'1d_1w': 0.0518627015987828, '1m_3m': 0.157268296068481, '1w_1m': 0.0902861228754939, '1y_2y': 0.201211013539177, '24h': 0.016325680487349, '2y_3y': 0.20027312127756, '3m_6m': 0.110054938000071, '3y_5y': 0.0293156289367123, '5y_7y': 0.00440107882228967, '6m_12m': 0.138590382671563, '7y_10y': 0.000410262346899701, 'more_10y': 7.73375748324058e-07}",1412535.33657745,2028375.64575187,3469146.68244141,2379877.0698481,1742055.64838194,0.892342742139621,16508863.5045614,1990042.14092021,298343.0,3341.166777764298,1.8012428251332482,1.41925591830296,116468602938.498,"{'ma111': 10521.37816335662, 'ma350x2': 17986.75129330607}",0.443427147677532,0.017173790103893614,0.0008430442953224579,98188191.2914772,14815556.7952026,"{'h': 21.916393956750113, 'l': 9.598046662858021, 'v': 10.116587472063268}",-1.8316200065369617,1082.09819833
1602374400,2020-10-11,11384.210120673994,812515.0,153722.0,16058.0,2174.0,108.0,794421.0,399233.0,541467.0,2779313.893680998,0.1501160827546889,-60664.04762317613,"{'1d_1w': 0.0558702155135296, '1m_3m': 0.156973643775719, '1w_1m': 0.089836534334188, '1y_2y': 0.201111680165302, '24h': 0.0121375686132449, '2y_3y': 0.199938623793162, '3m_6m': 0.11092711304022, '3y_5y': 0.0295548810799153, '5y_7y': 0.0044053041099015, '6m_12m': 0.138833254462019, '7y_10y': 0.000410406926290201, 'more_10y': 7.74186635121913e-07}",1421802.44056016,2034253.02744865,3468846.97566286,2374819.04265774,1744709.51659478,0.900821564531049,16666514.9049517,1832798.29566134,255956.0,932.5602218428994,1.8053727074292103,1.44249667638633,116529179780.654,"{'ma111': 10538.582780534822, 'ma350x2': 17998.050195739455}",0.447460425491095,0.01865789218589793,0.0005434446324115188,63327157.2711133,12682709.7345492,"{'h': 21.884294760972065, 'l': 9.52902749150418, 'v': 10.112976007384047}",-1.8109475082508628,1074.85829141
1602460800,2020-10-12,11555.352382617039,812903.0,153722.0,16031.0,2180.0,109.0,940761.0,473110.0,658056.0,2785452.7529293676,0.15044008741008272,-53148.67186044529,"{'1d_1w': 0.0424772506719352, '1m_3m': 0.155281955998477, '1w_1m': 0.0955365383067703, '1y_2y': 0.200841432134722, '24h': 0.0216847162054027, '2y_3y': 0.19931226260319, '3m_6m': 0.111717766676224, '3y_5y': 0.029650714314145, '5y_7y': 0.00439996181567408, '6m_12m': 0.138685977302055, '7y_10y': 0.000410650055272033, 'more_10y': 7.73916258847794e-07}",1431281.80123357,2036068.91273331,3468365.52162983,2369706.4818207,1744779.82329357,0.915814409165091,16944757.2850796,1557634.81041867,314025.0,6146.357225410502,1.81656504419775,1.49069556304099,116669359616.406,"{'ma111': 10555.010039258608, 'ma350x2': 18009.33250608133}",0.45501533651215,0.020593093720755504,0.001308068461136636,152611509.695229,23093512.9210968,"{'h': 21.849275072917084, 'l': 9.463304092529011, 'v': 10.173043115933105}",-1.7707926089838597,1081.96585703
1602547200,2020-10-13,11425.899400698005,813449.0,153746.0,16076.0,2178.0,105.0,1058038.0,530758.0,732236.0,2780382.585465868,0.15015783767178653,-56619.1179668149,"{'1d_1w': 0.0415750447797836, '1m_3m': 0.154061743235647, '1w_1m': 0.0935535774077853, '1y_2y': 0.200757117575997, '24h': 0.0253890903615616, '2y_3y': 0.199026921664629, '3m_6m': 0.112293604901083, '3y_5y': 0.0297900977989236, '5y_7y': 0.00439723104094919, '6m_12m': 0.138742907961458, '7y_10y': 0.000411888582419187, 'more_10y': 7.74689889192535e-07}",1437450.03877843,2040130.58010776,3468955.47203519,2367807.28272414,1746557.4119208,0.899064786891811,16635781.9860443,1867647.60945399,333049.0,-5062.1660243074,1.8160811164774686,1.44926136480105,116773862639.993,"{'ma111': 10572.865119288665, 'ma350x2': 18021.11304386509}",0.448376420010254,0.021573406673051514,0.0010316402413964134,120468615.842714,27674659.144151,"{'h': 21.81112879321177, 'l': 9.399915469641183, 'v': 10.16886277803367}",-1.7521765879465947,1077.66972183
1602633600,2020-10-14,11429.530525949574,813665.0,153579.0,16087.0,2176.0,106.0,938238.0,485193.0,680454.0,2779744.6728795688,0.15011583663707312,-58867.02961174538,"{'1d_1w': 0.04601077856949, '1m_3m': 0.154933530258893, '1w_1m': 0.0938699175641155, '1y_2y': 0.200895641597257, '24h': 0.0206366509087524, '2y_3y': 0.198228918354581, '3m_6m': 0.112583882252319, '3y_5y': 0.0303588790991316, '5y_7y': 0.00439246144510346, '6m_12m': 0.137675316584349, '7y_10y': 0.000413247901357532, 'more_10y': 7.75464777472775e-07}",1440673.77697323,2028580.03705026,3472786.11460277,2355983.78110274,1756799.25111058,0.902006795579462,16691059.2304939,1813301.61500431,314392.0,-630.2849638469997,1.8068329586227323,1.43955482697423,116889912516.626,"{'ma111': 10592.373839588465, 'ma350x2': 18033.57177925765}",0.448030916541073,0.022887326983061312,0.001093116400107108,127774280.379009,22340506.1819216,"{'h': 21.795960977097334, 'l': 9.326547302719856, 'v': 10.134362504652813}",-1.7408650565205386,1077.35326497
1602720000,2020-10-15,11495.136250345737,814554.0,153738.0,16117.0,2172.0,104.0,1040530.0,533319.0,743065.0,2765389.522903718,0.14933299796572402,-72677.97120613605,"{'1d_1w': 0.0445735058019363, '1m_3m': 0.156284798167319, '1w_1m': 0.0913397474269441, '1y_2y': 0.200628727413993, '24h': 0.024289020712428, '2y_3y': 0.197249379785185, '3m_6m': 0.112753883198507, '3y_5y': 0.0310131235266177, '5y_7y': 0.00438809456851592, '6m_12m': 0.137065401551627, '7y_10y': 0.000413541141678078, 'more_10y': 7.767053757626e-07}",1443151.16920558,2022120.95944961,3471488.15148026,2341526.01510206,1769791.40632846,0.908372597155299,16809711.5965626,1695592.99893562,340842.0,-14347.1609937686,1.8061803013702928,1.463454643146,117014311659.163,"{'ma111': 10612.286948726973, 'ma350x2': 18046.203587065178}",0.450624381096036,0.02439890581943096,0.001134068356558465,132702228.117127,19075365.6132107,"{'h': 21.78456767242273, 'l': 9.252889697023756, 'v': 10.143516709511447}",-1.7157197897245406,1075.7162929
1602806400,2020-10-16,11322.122100253333,814864.0,153684.0,16119.0,2176.0,104.0,988347.0,510766.0,712301.0,2751041.0733402977,0.14855040035532216,-89462.33244174579,"{'1d_1w': 0.0450865496747193, '1m_3m': 0.158786831956083, '1w_1m': 0.0906962242494834, '1y_2y': 0.200733294106583, '24h': 0.0223690589760574, '2y_3y': 0.196569686179288, '3m_6m': 0.112550590737931, '3y_5y': 0.0316394221886927, '5y_7y': 0.00438598589393604, '6m_12m': 0.136767449259561, '7y_10y': 0.000414128594213439, 'more_10y': 7.78183577980169e-07}",1440194.00462675,2019055.41216874,3473823.60074102,2329558.70932313,1782538.34788647,0.868602206163522,16074589.855765,2431683.48973328,324492.0,-14339.919509574902,1.797534729539763,1.41789149504326,117070053936.427,"{'ma111': 10632.368544619516, 'ma350x2': 18058.63788961845}",0.441992720428104,0.02440574829007272,0.0006740427016367569,78910215.4360701,34174939.9186665,"{'h': 21.765140536136492, 'l': 9.182209868223707, 'v': 10.098031951406206}",-1.7088684322109795,1074.47481323
1602892800,2020-10-17,11357.507699419104,815248.0,153730.0,16107.0,2178.0,104.0,847031.0,428313.0,586725.0,2742409.6586879487,0.14807647632185617,-99238.13146104524,"{'1d_1w': 0.0538549170182447, '1m_3m': 0.159781004061104, '1w_1m': 0.0902501884723132, '1y_2y': 0.201074120031939, '24h': 0.0127889684569887, '2y_3y': 0.196377301115947, '3m_6m': 0.112731697195102, '3y_5y': 0.0318864857395326, '5y_7y': 0.00438580931967389, '6m_12m': 0.136453893211793, '7y_10y': 0.000414835615390597, 'more_10y': 7.79762094784629e-07}",1441308.403302,2015800.37940132,3479090.45933484,2326385.67141679,1787008.55621638,0.88131542183801,16310728.890895,2196525.70460325,274912.0,-8626.5573508567,1.793194973012647,1.42082605373862,117107583109.161,"{'ma111': 10652.701385677614, 'ma350x2': 18070.286509546222}",0.443582168277305,0.025626524554129934,0.00032755203689892304,38358827.3837156,11957156.4759065,"{'h': 21.782183598726874, 'l': 9.107659511082023, 'v': 10.069669294559795}",-1.6963957693952265,1070.55947105
1602979200,2020-10-18,11483.347447046355,815831.0,153665.0,16097.0,2178.0,104.0,730443.0,373544.0,512476.0,2738644.9106061477,0.14786721058724758,-96218.7529811766,"{'1d_1w': 0.0551246101659155, '1m_3m': 0.161758989275782, '1w_1m': 0.0886464536769555, '1y_2y': 0.200891559250703, '24h': 0.0111508160552539, '2y_3y': 0.195681230284457, '3m_6m': 0.1126871928732, '3y_5y': 0.0326581527687493, '5y_7y': 0.00438205618430285, '6m_12m': 0.136599418240653, '7y_10y': 0.00041873978711818, 'more_10y': 7.81437034868951e-07}",1439259.90219007,2019812.81191914,3476682.33987738,2313269.75856045,1802056.787737,0.908322322269955,16811233.714766,1696770.88073228,231437.0,-3760.5910531627997,1.805181899808092,1.4520474858632,117152722064.748,"{'ma111': 10673.347316569274, 'ma350x2': 18082.655735903107}",0.449489630006202,0.027268690908787547,0.0003840015549773855,44986827.4426967,8409377.95091372,"{'h': 21.800574299421747, 'l': 9.037594393712553, 'v': 10.1268009542184}",-1.6586356576433632,1066.08434906
1603065600,2020-10-19,11742.056464068413,816818.0,153548.0,16165.0,2183.0,104.0,932629.0,489808.0,679129.0,2735536.753250518,0.14769316237225172,-98651.76227528648,"{'1d_1w': 0.0458812159857762, '1m_3m': 0.160290729778901, '1w_1m': 0.0884776102238999, '1y_2y': 0.197550738817438, '24h': 0.0263230901031012, '2y_3y': 0.194856295691293, '3m_6m': 0.11253595939797, '3y_5y': 0.0327743697092692, '5y_7y': 0.00437211902676639, '6m_12m': 0.136518685314737, '7y_10y': 0.00041840549317893, 'more_10y': 7.8045779391606e-07}",1438554.89564134,2025503.16769198,3431568.75919023,2308073.94286863,1804013.573471,0.93939259197131,17387016.3096445,1121769.53585375,303804.0,-3102.860340572799,1.8238913629314808,1.5196603840954,117483795179.857,"{'ma111': 10695.101119126715, 'ma350x2': 18095.75815746859}",0.460118190161862,0.029408258021731873,0.002862936185984875,336348608.487248,14312251.8769828,"{'h': 21.811004056310033, 'l': 8.967199438604636, 'v': 10.248685067544628}",-1.6009015499430932,1067.10069311
1603152000,2020-10-20,11916.334474515823,817592.0,153648.0,16169.0,2178.0,104.0,1012545.0,519988.0,713753.0,2736184.2779387585,0.14772099445483008,-100405.46724184649,"{'1d_1w': 0.0433042252282066, '1m_3m': 0.15786469893164, '1w_1m': 0.0908249554394597, '1y_2y': 0.197980661641491, '24h': 0.0297504052804614, '2y_3y': 0.194130568768574, '3m_6m': 0.112488734543048, '3y_5y': 0.0329501413331012, '5y_7y': 0.00436015957492698, '6m_12m': 0.135922106018412, '7y_10y': 0.000422562935915558, 'more_10y': 7.80304887631568e-07}",1436792.95845348,2022474.20048773,3442946.73079765,2301822.53561995,1807312.90255336,0.953314528426366,17645552.4331213,858199.4347162,330419.0,654.6906038017041,1.8622440710968293,1.56745667787442,117707499707.873,"{'ma111': 10718.893768360962, 'ma350x2': 18109.905847483456}",0.467014106596072,0.031975768711410446,0.0019955753439688077,234894184.217247,19276122.4520835,"{'h': 21.816171891669686, 'l': 8.901801222919087, 'v': 10.476379076712467}",-1.512302103081663,1062.49362094
1603238400,2020-10-21,12823.721613011157,818031.0,153636.0,16107.0,2185.0,104.0,1010640.0,490652.0,687137.0,2741782.1603022176,0.1480166699502337,-100264.02219185745,"{'1d_1w': 0.0472951446055943, '1m_3m': 0.155542212327173, '1w_1m': 0.0880209981863133, '1y_2y': 0.197662831343454, '24h': 0.0337480522752299, '2y_3y': 0.193079701573788, '3m_6m': 0.111531529446878, '3y_5y': 0.0330933374917527, '5y_7y': 0.00434637372267231, '6m_12m': 0.135256652520387, '7y_10y': 0.000422387662130894, 'more_10y': 7.78844750897914e-07}",1426896.82250655,2020605.07381468,3447919.93021527,2296033.64561982,1810499.82958478,0.966772202502215,17895435.2548909,615063.0906073,311162.0,5608.18400121,1.9506009370698214,1.80885766694057,118133162729.085,"{'ma111': 10748.219298321847, 'ma350x2': 18127.505664752643}",0.502966714344706,0.036857421031921425,0.0037691674955663886,445263677.106922,32236853.2765584,"{'h': 21.817073398996946, 'l': 8.846678463662421, 'v': 10.962774303992855}",-1.3474074302654662,1055.47570569
1603324800,2020-10-22,12965.938910967061,818159.0,153714.0,16099.0,2199.0,105.0,1048140.0,539330.0,753876.0,2735757.846143818,0.14768461718004935,-102714.7972977166,"{'1d_1w': 0.0511742080606372, '1m_3m': 0.153311734954004, '1w_1m': 0.0860583490591211, '1y_2y': 0.195525783679234, '24h': 0.0442209780414935, '2y_3y': 0.191128781580962, '3m_6m': 0.109177015394492, '3y_5y': 0.0336483834066681, '5y_7y': 0.00431787547397376, '6m_12m': 0.131014263796799, '7y_10y': 0.00042185046698689, 'more_10y': 7.76085752135916e-07}",1403630.29035758,1975739.41691093,3433537.4032234,2281818.37610842,1824730.07334775,0.958183272824746,17737270.3307339,767274.57114088,338950.0,-6008.338854639704,2.014228012819815,1.84354615333574,118834979520.003,"{'ma111': 10782.594281598536, 'ma350x2': 18148.322553913826}",0.505518131853199,0.042576783074894674,0.006122905753329595,727615379.799831,36849971.8155598,"{'h': 21.813588576251572, 'l': 8.79950143249464, 'v': 11.385508488463458}",-1.2051668234880795,1053.82474817
1603411200,2020-10-23,12928.422292893309,817367.0,153465.0,16107.0,2229.0,105.0,986593.0,511169.0,712501.0,2728760.4225001587,0.14730036426843698,-98348.41390341474,"{'1d_1w': 0.0682540897540634, '1m_3m': 0.153063286642475, '1w_1m': 0.0843916215771939, '1y_2y': 0.188745832419526, '24h': 0.0405372813572411, '2y_3y': 0.189008658021418, '3m_6m': 0.10884857178448, '3y_5y': 0.0337363952087416, '5y_7y': 0.00429492907445499, '6m_12m': 0.128697583980634, '7y_10y': 0.000420975574511201, 'more_10y': 7.74605384216331e-07}",1405331.9922342,1954381.3644082,3359313.59143303,2264793.50323258,1829281.94334635,0.953790544125411,17656735.8881467,825709.91236616,323738.0,-6983.197254990002,2.0044918656026227,1.82242123587522,119443917653.315,"{'ma111': 10817.156220187017, 'ma350x2': 18170.582929249547}",0.501560109923324,0.04780878083338903,0.005274522537539273,630009635.634395,31633670.4125877,"{'h': 21.804722648408994, 'l': 8.751580629991789, 'v': 11.332533964141367}",-1.2090936173043985,1050.62466807
1603497600,2020-10-24,13112.518308892806,817673.0,153600.0,16101.0,2228.0,105.0,1097103.0,478407.0,657717.0,2727579.4653287483,0.14722906523825338,-97470.5019696462,"{'1d_1w': 0.0938575960827344, '1m_3m': 0.145057812632274, '1w_1m': 0.0822083487940247, '1y_2y': 0.188156398438283, '24h': 0.0264535276695772, '2y_3y': 0.188331621426128, '3m_6m': 0.108352483243861, '3y_5y': 0.0340588381570215, '5y_7y': 0.00427824298904712, '6m_12m': 0.128814704624749, '7y_10y': 0.000429645934171855, 'more_10y': 7.8000825090242e-07}",1399245.96352184,1960614.13651626,3354781.63926059,2259318.48778185,1836671.17264236,0.96489936815045,17863301.0185626,649822.32693565,306622.0,-1171.0438394673001,2.0143306648876136,1.86547050133103,119690449761.948,"{'ma111': 10852.75198662412, 'ma350x2': 18194.43274460797}",0.507567765994344,0.052775939465953964,0.0020600586477840886,246569346.089268,12395183.1067271,"{'h': 21.79173957581732, 'l': 8.704543528185411, 'v': 11.33517472839919}",-1.1959679703308839,1048.977134
1603584000,2020-10-25,13025.152726171285,818236.0,153557.0,16082.0,2231.0,105.0,853439.0,402253.0,547365.0,2724535.179317918,0.1470589363972466,-94861.61810181616,"{'1d_1w': 0.106956137182322, '1m_3m': 0.143395537839081, '1w_1m': 0.0801434283105013, '1y_2y': 0.186355772279874, '24h': 0.0161023562057817, '2y_3y': 0.189495494678381, '3m_6m': 0.10989080316004, '3y_5y': 0.0342271372387428, '5y_7y': 0.00427561368014302, '6m_12m': 0.128727178708356, '7y_10y': 0.000429758740274729, 'more_10y': 7.81976625341434e-07}",1415684.95165344,1962741.52090761,3323767.56478409,2285137.77795478,1839437.25654236,0.953904890018662,17660456.4317403,826787.52018397,242156.0,-3037.0867467870994,2.0171842949195296,1.84094447286845,119831905531.747,"{'ma111': 10887.383333414517, 'ma350x2': 18218.026054891077}",0.503697821742,0.0563898881781403,0.001279447671554596,153318652.510544,21402439.036294,"{'h': 21.778752676626567, 'l': 8.657651171429224, 'v': 11.311712946346256}",-1.1909027534416243,1046.39849806
1603670400,2020-10-26,13072.25343050888,819270.0,153619.0,16092.0,2221.0,105.0,824530.0,418046.0,579926.0,2722693.471574259,0.14695407554436998,-93014.37596478546,"{'1d_1w': 0.086817518604909, '1m_3m': 0.140744446960885, '1w_1m': 0.0853150279570939, '1y_2y': 0.186277153983983, '24h': 0.0316551066835925, '2y_3y': 0.189097610052449, '3m_6m': 0.107398116269224, '3y_5y': 0.0342953001365612, '5y_7y': 0.00427074150924479, '6m_12m': 0.133697768583856, '7y_10y': 0.000430425724598768, 'more_10y': 7.83533724834691e-07}",1372666.27781571,2034566.60174459,3324323.25043293,2282310.72316639,1840326.1575562,0.953470230489452,17653064.7192014,861477.37629687,252384.0,-1831.6962593553035,2.017190427577309,1.85351268419507,119980498198.892,"{'ma111': 10921.527002798526, 'ma350x2': 18242.157148333452}",0.504890604430391,0.059950399091830524,0.0013895028513310472,166713244.35148,27107404.8533048,"{'h': 21.765441639830733, 'l': 8.611338003413557, 'v': 11.313124067633373}",-1.178420319955542,1047.99389633
1603756800,2020-10-27,13638.61347118853,819874.0,153560.0,16106.0,2223.0,105.0,827571.0,433878.0,600320.0,2712851.762241949,0.1464179914119482,-101308.37255490525,"{'1d_1w': 0.0853241725079404, '1m_3m': 0.137966642475264, '1w_1m': 0.0911904502099051, '1y_2y': 0.185973128806092, '24h': 0.031121669949278, '2y_3y': 0.188279109720043, '3m_6m': 0.106832630695386, '3y_5y': 0.0342777056524277, '5y_7y': 0.00425811301823888, '6m_12m': 0.134345177675888, '7y_10y': 0.000430415926974097, 'more_10y': 7.83362684858614e-07}",1361671.53028079,2048809.26962719,3326496.1422862,2278966.8837337,1840594.36065014,0.969049604185548,17942109.2887618,544032.59804623,251839.0,-9826.440309223595,2.0555926473186923,2.00271340310134,120359673470.579,"{'ma111': 10957.6738090273, 'ma350x2': 18268.305992451165}",0.523964402816154,0.06389070644273535,0.0032095413502594866,386299348.907553,15410113.0936318,"{'h': 21.75783574004343, 'l': 8.56952564867116, 'v': 11.56551253672206}",-1.091320459621021,1049.25476699
1603843200,2020-10-28,13274.101551486901,821094.0,153751.0,16108.0,2217.0,106.0,818951.0,441263.0,614988.0,2716346.5202813884,0.14660166519711157,-97337.74230028456,"{'1d_1w': 0.0854364703703383, '1m_3m': 0.135408059996258, '1w_1m': 0.092920213591218, '1y_2y': 0.185492564586428, '24h': 0.033284782462543, '2y_3y': 0.187587949440515, '3m_6m': 0.105893865509315, '3y_5y': 0.0343689826531138, '5y_7y': 0.00424651971798372, '6m_12m': 0.134929081300198, '7y_10y': 0.000430726142752085, 'more_10y': 7.84229459170175e-07}",1347710.08103003,2060927.75537692,3325175.25938044,2274892.30361619,1842686.11132412,0.9626723355064,17824634.8036221,683917.30396364,261240.0,3515.053833751699,2.0632574073067387,1.89491675136294,120652424653.993,"{'ma111': 10994.566984861267, 'ma350x2': 18294.795360769545}",0.509717620609522,0.06716510328742005,0.003001619864680146,362152714.56325,77792014.0408379,"{'h': 21.751833536799, 'l': 8.529063209781452, 'v': 11.604605771829386}",-1.0696223299700511,1049.49379045
